"purchaseorderid","purchaseorderdetailid","duedate","orderqty","productid","unitprice","receivedqty","rejectedqty","modifieddate"
2887,6394,2014-05-26 00:00:00.000,3,431,41.3805,3.00,0.00,2014-05-19 00:00:00.000
2887,6395,2014-05-26 00:00:00.000,3,432,39.2805,3.00,0.00,2014-05-19 00:00:00.000
2888,6396,2014-05-26 00:00:00.000,3,349,45.549,3.00,0.00,2014-05-19 00:00:00.000
2889,6397,2014-05-26 00:00:00.000,550,931,34.3455,550.00,0.00,2014-05-19 00:00:00.000
2889,6398,2014-05-26 00:00:00.000,550,932,39.2385,550.00,0.00,2014-05-19 00:00:00.000
2890,6399,2014-05-26 00:00:00.000,3,341,47.4705,3.00,0.00,2014-05-19 00:00:00.000
2890,6400,2014-05-26 00:00:00.000,3,342,45.3705,3.00,0.00,2014-05-19 00:00:00.000
2890,6401,2014-05-26 00:00:00.000,3,343,49.644,3.00,0.00,2014-05-19 00:00:00.000
2891,6402,2014-05-26 00:00:00.000,550,930,43.0395,550.00,0.00,2014-05-19 00:00:00.000
2892,6403,2014-05-26 00:00:00.000,550,332,10.815,550.00,82.00,2014-05-19 00:00:00.000
2893,6404,2014-05-26 00:00:00.000,550,948,82.8345,550.00,0.00,2014-05-19 00:00:00.000
2893,6405,2014-05-26 00:00:00.000,550,907,82.8345,550.00,0.00,2014-05-19 00:00:00.000
2894,6406,2014-05-26 00:00:00.000,1250,325,0.21,1250.00,0.00,2014-05-19 00:00:00.000
2894,6407,2014-05-26 00:00:00.000,1250,326,0.21,1250.00,0.00,2014-05-19 00:00:00.000
2895,6408,2014-05-26 00:00:00.000,3,320,49.644,3.00,0.00,2014-05-19 00:00:00.000
2895,6409,2014-05-26 00:00:00.000,3,321,44.3205,3.00,0.00,2014-05-19 00:00:00.000
2895,6410,2014-05-26 00:00:00.000,60,322,28.6965,60.00,0.00,2014-05-19 00:00:00.000
2896,6411,2014-05-26 00:00:00.000,550,930,42.5145,468.00,0.00,2014-05-19 00:00:00.000
2896,6412,2014-05-26 00:00:00.000,550,921,5.586,550.00,0.00,2014-05-19 00:00:00.000
2897,6413,2014-05-26 00:00:00.000,60,952,15.7395,60.00,0.00,2014-05-19 00:00:00.000
2898,6414,2014-05-26 00:00:00.000,550,933,43.4595,550.00,0.00,2014-05-19 00:00:00.000
2898,6415,2014-05-26 00:00:00.000,550,934,37.6215,550.00,0.00,2014-05-19 00:00:00.000
2898,6416,2014-05-26 00:00:00.000,550,922,6.531,550.00,0.00,2014-05-19 00:00:00.000
2898,6417,2014-05-26 00:00:00.000,550,923,6.1845,550.00,0.00,2014-05-19 00:00:00.000
2899,6418,2014-05-26 00:00:00.000,550,317,29.5785,550.00,0.00,2014-05-19 00:00:00.000
2899,6419,2014-05-26 00:00:00.000,550,318,36.099,550.00,0.00,2014-05-19 00:00:00.000
2899,6420,2014-05-26 00:00:00.000,550,319,48.5835,550.00,0.00,2014-05-19 00:00:00.000
2900,6421,2014-05-26 00:00:00.000,550,928,32.2455,550.00,0.00,2014-05-19 00:00:00.000
2900,6422,2014-05-26 00:00:00.000,550,929,36.561,550.00,55.00,2014-05-19 00:00:00.000
2901,6423,2014-05-27 00:00:00.000,550,319,46.4205,550.00,0.00,2014-05-20 00:00:00.000
2902,6424,2014-05-27 00:00:00.000,3,364,47.5965,3.00,0.00,2014-05-20 00:00:00.000
2902,6425,2014-05-27 00:00:00.000,3,365,43.323,3.00,0.00,2014-05-20 00:00:00.000
2903,6426,2014-05-27 00:00:00.000,3,2,41.916,3.00,0.00,2014-05-20 00:00:00.000
2904,6427,2014-05-27 00:00:00.000,3,1,50.2635,3.00,3.00,2014-05-20 00:00:00.000
2905,6428,2014-05-27 00:00:00.000,3,374,37.1805,3.00,0.00,2014-05-20 00:00:00.000
2906,6429,2014-05-27 00:00:00.000,550,530,16.086,468.00,0.00,2014-05-20 00:00:00.000
2907,6430,2014-05-27 00:00:00.000,3,4,57.0255,3.00,0.00,2014-05-20 00:00:00.000
2908,6431,2014-05-27 00:00:00.000,550,512,37.086,550.00,0.00,2014-05-20 00:00:00.000
2909,6432,2014-05-27 00:00:00.000,550,513,26.5965,550.00,0.00,2014-05-20 00:00:00.000
2910,6433,2014-05-27 00:00:00.000,550,317,27.0585,550.00,0.00,2014-05-20 00:00:00.000
2910,6434,2014-05-27 00:00:00.000,550,318,33.579,550.00,55.00,2014-05-20 00:00:00.000
2910,6435,2014-05-27 00:00:00.000,550,319,46.0635,550.00,0.00,2014-05-20 00:00:00.000
2911,6436,2014-05-27 00:00:00.000,3,410,41.1705,3.00,0.00,2014-05-20 00:00:00.000
2911,6437,2014-05-27 00:00:00.000,3,411,45.444,3.00,0.00,2014-05-20 00:00:00.000
2911,6438,2014-05-27 00:00:00.000,3,412,41.1705,3.00,0.00,2014-05-20 00:00:00.000
2911,6439,2014-05-27 00:00:00.000,3,413,39.0705,3.00,0.00,2014-05-20 00:00:00.000
2912,6440,2014-05-27 00:00:00.000,3,427,47.5965,3.00,0.00,2014-05-20 00:00:00.000
2912,6441,2014-05-27 00:00:00.000,3,428,43.323,3.00,0.00,2014-05-20 00:00:00.000
2913,6442,2014-05-27 00:00:00.000,60,322,25.4205,60.00,0.00,2014-05-20 00:00:00.000
2914,6443,2014-05-27 00:00:00.000,3,438,41.223,3.00,0.00,2014-05-20 00:00:00.000
2914,6444,2014-05-27 00:00:00.000,3,439,45.4965,3.00,0.00,2014-05-20 00:00:00.000
2915,6445,2014-05-27 00:00:00.000,550,941,62.9895,550.00,0.00,2014-05-20 00:00:00.000
2916,6446,2014-05-27 00:00:00.000,3,320,45.3705,3.00,0.00,2014-05-20 00:00:00.000
2916,6447,2014-05-27 00:00:00.000,3,321,40.488,3.00,0.00,2014-05-20 00:00:00.000
2916,6448,2014-05-27 00:00:00.000,60,322,26.3655,60.00,0.00,2014-05-20 00:00:00.000
2917,6449,2014-05-28 00:00:00.000,3,504,48.762,3.00,0.00,2014-05-21 00:00:00.000
2918,6450,2014-05-28 00:00:00.000,3,497,34.188,3.00,0.00,2014-05-21 00:00:00.000
2919,6451,2014-05-28 00:00:00.000,3,323,50.2635,3.00,0.00,2014-05-21 00:00:00.000
2920,6452,2014-05-28 00:00:00.000,550,523,10.731,550.00,0.00,2014-05-21 00:00:00.000
2920,6453,2014-05-28 00:00:00.000,550,524,14.1225,550.00,55.00,2014-05-21 00:00:00.000
2921,6454,2014-05-28 00:00:00.000,60,494,53.2035,60.00,0.00,2014-05-21 00:00:00.000
2921,6455,2014-05-28 00:00:00.000,60,495,63.693,60.00,0.00,2014-05-21 00:00:00.000
2921,6456,2014-05-28 00:00:00.000,60,496,48.909,60.00,3.00,2014-05-21 00:00:00.000
2922,6457,2014-05-28 00:00:00.000,550,913,40.9395,550.00,82.00,2014-05-21 00:00:00.000
2922,6458,2014-05-28 00:00:00.000,550,914,21.0945,550.00,0.00,2014-05-21 00:00:00.000
2923,6459,2014-05-28 00:00:00.000,60,506,9.198,60.00,0.00,2014-05-21 00:00:00.000
2924,6460,2014-05-28 00:00:00.000,550,351,5.775,550.00,0.00,2014-05-21 00:00:00.000
2924,6461,2014-05-28 00:00:00.000,550,352,1.155,550.00,0.00,2014-05-21 00:00:00.000
2925,6462,2014-05-28 00:00:00.000,550,507,23.394,550.00,0.00,2014-05-21 00:00:00.000
2925,6463,2014-05-28 00:00:00.000,550,508,27.6465,523.00,0.00,2014-05-21 00:00:00.000
2926,6464,2014-05-28 00:00:00.000,550,355,1.365,468.00,0.00,2014-05-21 00:00:00.000
2926,6465,2014-05-28 00:00:00.000,550,940,62.9895,550.00,0.00,2014-05-21 00:00:00.000
2926,6466,2014-05-28 00:00:00.000,550,535,3.486,550.00,0.00,2014-05-21 00:00:00.000
2927,6467,2014-05-28 00:00:00.000,550,351,6.195,550.00,0.00,2014-05-21 00:00:00.000
2927,6468,2014-05-28 00:00:00.000,550,352,1.47,550.00,0.00,2014-05-21 00:00:00.000
2927,6469,2014-05-28 00:00:00.000,550,679,6.195,550.00,0.00,2014-05-21 00:00:00.000
2928,6470,2014-05-28 00:00:00.000,550,507,22.1655,550.00,0.00,2014-05-21 00:00:00.000
2928,6471,2014-05-28 00:00:00.000,550,508,29.2845,550.00,0.00,2014-05-21 00:00:00.000
2929,6472,2014-05-28 00:00:00.000,3,491,19.9815,3.00,0.00,2014-05-21 00:00:00.000
2930,6473,2014-05-28 00:00:00.000,3,341,41.1705,3.00,0.00,2014-05-21 00:00:00.000
2930,6474,2014-05-28 00:00:00.000,3,342,39.0705,3.00,0.00,2014-05-21 00:00:00.000
2930,6475,2014-05-28 00:00:00.000,3,343,43.344,3.00,0.00,2014-05-21 00:00:00.000
2931,6476,2014-05-28 00:00:00.000,550,935,31.4895,550.00,0.00,2014-05-21 00:00:00.000
2931,6477,2014-05-28 00:00:00.000,550,936,48.2895,550.00,0.00,2014-05-21 00:00:00.000
2932,6478,2014-05-28 00:00:00.000,3,380,43.218,3.00,0.00,2014-05-21 00:00:00.000
2932,6479,2014-05-28 00:00:00.000,3,381,47.4915,3.00,0.00,2014-05-21 00:00:00.000
2933,6480,2014-05-29 00:00:00.000,550,478,11.088,550.00,0.00,2014-05-22 00:00:00.000
2933,6481,2014-05-29 00:00:00.000,550,479,15.8865,550.00,0.00,2014-05-22 00:00:00.000
2933,6482,2014-05-29 00:00:00.000,550,480,11.6655,550.00,0.00,2014-05-22 00:00:00.000
2934,6483,2014-05-29 00:00:00.000,3,402,47.4705,3.00,0.00,2014-05-22 00:00:00.000
2935,6484,2014-05-29 00:00:00.000,550,510,23.079,550.00,0.00,2014-05-22 00:00:00.000
2935,6485,2014-05-29 00:00:00.000,550,511,29.274,523.00,0.00,2014-05-22 00:00:00.000
2935,6486,2014-05-29 00:00:00.000,550,512,34.9755,550.00,0.00,2014-05-22 00:00:00.000
2936,6487,2014-05-29 00:00:00.000,3,409,41.1705,3.00,0.00,2014-05-22 00:00:00.000
2936,6488,2014-05-29 00:00:00.000,550,914,21.0945,550.00,0.00,2014-05-22 00:00:00.000
2936,6489,2014-05-29 00:00:00.000,550,915,30.4395,550.00,0.00,2014-05-22 00:00:00.000
2936,6490,2014-05-29 00:00:00.000,550,916,40.9395,550.00,0.00,2014-05-22 00:00:00.000
2937,6491,2014-05-29 00:00:00.000,550,525,2.3205,550.00,0.00,2014-05-22 00:00:00.000
2938,6492,2014-05-29 00:00:00.000,550,526,3.6435,550.00,0.00,2014-05-22 00:00:00.000
2939,6493,2014-05-29 00:00:00.000,550,908,21.0945,550.00,0.00,2014-05-22 00:00:00.000
2939,6494,2014-05-29 00:00:00.000,550,909,30.4395,550.00,0.00,2014-05-22 00:00:00.000
2939,6495,2014-05-29 00:00:00.000,550,913,40.9395,550.00,0.00,2014-05-22 00:00:00.000
2940,6496,2014-05-29 00:00:00.000,60,356,3.6015,60.00,0.00,2014-05-22 00:00:00.000
2940,6497,2014-05-29 00:00:00.000,60,357,3.9795,60.00,6.00,2014-05-22 00:00:00.000
2941,6498,2014-05-29 00:00:00.000,550,935,31.4895,550.00,0.00,2014-05-22 00:00:00.000
2941,6499,2014-05-29 00:00:00.000,550,936,48.2895,550.00,0.00,2014-05-22 00:00:00.000
2942,6500,2014-05-29 00:00:00.000,550,524,12.9675,550.00,82.00,2014-05-22 00:00:00.000
2943,6501,2014-05-29 00:00:00.000,550,911,21.0945,550.00,0.00,2014-05-22 00:00:00.000
2943,6502,2014-05-29 00:00:00.000,550,912,30.4395,550.00,0.00,2014-05-22 00:00:00.000
2944,6503,2014-05-29 00:00:00.000,550,910,40.9395,550.00,0.00,2014-05-22 00:00:00.000
2945,6504,2014-05-29 00:00:00.000,550,937,62.9895,550.00,0.00,2014-05-22 00:00:00.000
2946,6505,2014-05-29 00:00:00.000,3,463,47.523,3.00,0.00,2014-05-22 00:00:00.000
2946,6506,2014-05-29 00:00:00.000,3,464,45.423,3.00,0.00,2014-05-22 00:00:00.000
2946,6507,2014-05-29 00:00:00.000,3,465,49.6965,3.00,0.00,2014-05-22 00:00:00.000
2946,6508,2014-05-29 00:00:00.000,3,466,45.423,3.00,0.00,2014-05-22 00:00:00.000
2947,6509,2014-05-29 00:00:00.000,3,462,47.6805,3.00,0.00,2014-05-22 00:00:00.000
2948,6510,2014-05-29 00:00:00.000,550,510,23.4045,550.00,0.00,2014-05-22 00:00:00.000
2948,6511,2014-05-29 00:00:00.000,550,511,27.867,550.00,0.00,2014-05-22 00:00:00.000
2949,6512,2014-05-30 00:00:00.000,550,527,6.7515,550.00,0.00,2014-05-23 00:00:00.000
2950,6513,2014-05-30 00:00:00.000,550,938,31.4895,550.00,0.00,2014-05-23 00:00:00.000
2950,6514,2014-05-30 00:00:00.000,550,939,48.2895,550.00,55.00,2014-05-23 00:00:00.000
2950,6515,2014-05-30 00:00:00.000,550,509,36.2775,550.00,0.00,2014-05-23 00:00:00.000
2951,6516,2014-05-30 00:00:00.000,60,494,50.7465,60.00,0.00,2014-05-23 00:00:00.000
2951,6517,2014-05-30 00:00:00.000,60,495,62.9265,60.00,0.00,2014-05-23 00:00:00.000
2951,6518,2014-05-30 00:00:00.000,60,496,49.6545,60.00,3.00,2014-05-23 00:00:00.000
2952,6519,2014-05-30 00:00:00.000,550,523,10.3845,550.00,82.00,2014-05-23 00:00:00.000
2953,6520,2014-05-30 00:00:00.000,3,424,49.854,3.00,0.00,2014-05-23 00:00:00.000
2953,6521,2014-05-30 00:00:00.000,3,425,45.5805,3.00,0.00,2014-05-23 00:00:00.000
2953,6522,2014-05-30 00:00:00.000,3,426,43.4805,3.00,0.00,2014-05-23 00:00:00.000
2954,6523,2014-05-30 00:00:00.000,3,490,12.7155,3.00,0.00,2014-05-23 00:00:00.000
2954,6524,2014-05-30 00:00:00.000,3,491,19.9395,3.00,0.00,2014-05-23 00:00:00.000
2955,6525,2014-05-30 00:00:00.000,3,528,38.157,3.00,0.00,2014-05-23 00:00:00.000
2956,6526,2014-05-30 00:00:00.000,3,505,44.2155,3.00,0.00,2014-05-23 00:00:00.000
2957,6527,2014-05-30 00:00:00.000,550,938,31.4895,550.00,0.00,2014-05-23 00:00:00.000
2957,6528,2014-05-30 00:00:00.000,550,939,48.2895,550.00,0.00,2014-05-23 00:00:00.000
2958,6529,2014-05-30 00:00:00.000,60,358,6.9825,60.00,0.00,2014-05-23 00:00:00.000
2959,6530,2014-05-30 00:00:00.000,3,445,41.3805,3.00,0.00,2014-05-23 00:00:00.000
2959,6531,2014-05-30 00:00:00.000,3,446,45.654,3.00,0.00,2014-05-23 00:00:00.000
2959,6532,2014-05-30 00:00:00.000,3,447,41.3805,3.00,0.00,2014-05-23 00:00:00.000
2959,6533,2014-05-30 00:00:00.000,3,448,39.2805,3.00,0.00,2014-05-23 00:00:00.000
2959,6534,2014-05-30 00:00:00.000,3,449,43.554,3.00,0.00,2014-05-23 00:00:00.000
2960,6535,2014-05-30 00:00:00.000,60,356,3.381,60.00,0.00,2014-05-23 00:00:00.000
2960,6536,2014-05-30 00:00:00.000,60,357,4.3155,60.00,6.00,2014-05-23 00:00:00.000
2961,6537,2014-05-30 00:00:00.000,3,382,36.9705,3.00,0.00,2014-05-23 00:00:00.000
2961,6538,2014-05-30 00:00:00.000,3,383,41.244,3.00,0.00,2014-05-23 00:00:00.000
2961,6539,2014-05-30 00:00:00.000,3,384,36.9705,3.00,0.00,2014-05-23 00:00:00.000
2961,6540,2014-05-30 00:00:00.000,3,385,43.218,3.00,0.00,2014-05-23 00:00:00.000
2962,6541,2014-05-30 00:00:00.000,3,490,12.3585,3.00,0.00,2014-05-23 00:00:00.000
2963,6542,2014-05-30 00:00:00.000,550,513,39.1965,550.00,0.00,2014-05-23 00:00:00.000
2964,6543,2014-05-30 00:00:00.000,3,403,45.444,3.00,0.00,2014-05-23 00:00:00.000
2964,6544,2014-05-30 00:00:00.000,3,404,41.1705,3.00,0.00,2014-05-23 00:00:00.000
2965,6545,2014-06-02 00:00:00.000,550,931,34.8705,550.00,0.00,2014-05-26 00:00:00.000
2965,6546,2014-06-02 00:00:00.000,550,932,39.7635,523.00,0.00,2014-05-26 00:00:00.000
2965,6547,2014-06-02 00:00:00.000,550,933,43.9845,550.00,0.00,2014-05-26 00:00:00.000
2965,6548,2014-06-02 00:00:00.000,550,934,38.1465,550.00,0.00,2014-05-26 00:00:00.000
2966,6549,2014-06-02 00:00:00.000,3,433,43.554,3.00,0.00,2014-05-26 00:00:00.000
2966,6550,2014-06-02 00:00:00.000,3,434,39.2805,3.00,0.00,2014-05-26 00:00:00.000
2966,6551,2014-06-02 00:00:00.000,3,435,37.1805,3.00,0.00,2014-05-26 00:00:00.000
2966,6552,2014-06-02 00:00:00.000,3,436,41.454,3.00,0.00,2014-05-26 00:00:00.000
2967,6553,2014-06-02 00:00:00.000,3,341,47.5755,3.00,0.00,2014-05-26 00:00:00.000
2967,6554,2014-06-02 00:00:00.000,3,342,45.4755,3.00,0.00,2014-05-26 00:00:00.000
2967,6555,2014-06-02 00:00:00.000,3,343,49.749,3.00,0.00,2014-05-26 00:00:00.000
2967,6556,2014-06-02 00:00:00.000,3,344,45.4755,3.00,0.00,2014-05-26 00:00:00.000
2967,6557,2014-06-02 00:00:00.000,3,345,43.3755,3.00,0.00,2014-05-26 00:00:00.000
2967,6558,2014-06-02 00:00:00.000,3,346,47.649,3.00,0.00,2014-05-26 00:00:00.000
2968,6559,2014-06-02 00:00:00.000,550,931,34.3455,550.00,0.00,2014-05-26 00:00:00.000
2968,6560,2014-06-02 00:00:00.000,550,932,39.2385,550.00,0.00,2014-05-26 00:00:00.000
2969,6561,2014-06-02 00:00:00.000,3,344,45.3705,3.00,0.00,2014-05-26 00:00:00.000
2969,6562,2014-06-02 00:00:00.000,3,345,43.2705,3.00,0.00,2014-05-26 00:00:00.000
2969,6563,2014-06-02 00:00:00.000,3,346,47.544,3.00,0.00,2014-05-26 00:00:00.000
2969,6564,2014-06-02 00:00:00.000,3,347,43.2705,3.00,0.00,2014-05-26 00:00:00.000
2969,6565,2014-06-02 00:00:00.000,3,348,41.1705,3.00,0.00,2014-05-26 00:00:00.000
2970,6566,2014-06-02 00:00:00.000,550,928,32.7705,550.00,0.00,2014-05-26 00:00:00.000
2970,6567,2014-06-02 00:00:00.000,550,929,37.086,550.00,55.00,2014-05-26 00:00:00.000
2970,6568,2014-06-02 00:00:00.000,550,930,43.0395,550.00,0.00,2014-05-26 00:00:00.000
2971,6569,2014-06-02 00:00:00.000,550,332,10.815,550.00,0.00,2014-05-26 00:00:00.000
2972,6570,2014-06-02 00:00:00.000,550,948,82.8345,550.00,82.00,2014-05-26 00:00:00.000
2972,6571,2014-06-02 00:00:00.000,550,907,82.8345,550.00,0.00,2014-05-26 00:00:00.000
2973,6572,2014-06-02 00:00:00.000,1250,325,0.21,1250.00,0.00,2014-05-26 00:00:00.000
2973,6573,2014-06-02 00:00:00.000,1250,326,0.21,1250.00,0.00,2014-05-26 00:00:00.000
2974,6574,2014-06-02 00:00:00.000,3,320,49.644,3.00,0.00,2014-05-26 00:00:00.000
2974,6575,2014-06-02 00:00:00.000,3,321,44.3205,3.00,0.00,2014-05-26 00:00:00.000
2975,6576,2014-06-02 00:00:00.000,550,930,42.5145,550.00,0.00,2014-05-26 00:00:00.000
2975,6577,2014-06-02 00:00:00.000,550,921,5.586,523.00,0.00,2014-05-26 00:00:00.000
2976,6578,2014-06-02 00:00:00.000,60,952,15.7395,51.00,0.00,2014-05-26 00:00:00.000
2977,6579,2014-06-02 00:00:00.000,550,933,43.4595,550.00,0.00,2014-05-26 00:00:00.000
2977,6580,2014-06-02 00:00:00.000,550,934,37.6215,550.00,0.00,2014-05-26 00:00:00.000
2977,6581,2014-06-02 00:00:00.000,550,922,6.531,550.00,0.00,2014-05-26 00:00:00.000
2977,6582,2014-06-02 00:00:00.000,550,923,6.1845,550.00,0.00,2014-05-26 00:00:00.000
2978,6583,2014-06-02 00:00:00.000,550,317,29.5785,550.00,0.00,2014-05-26 00:00:00.000
2978,6584,2014-06-02 00:00:00.000,550,318,36.099,550.00,0.00,2014-05-26 00:00:00.000
2978,6585,2014-06-02 00:00:00.000,550,319,48.5835,550.00,0.00,2014-05-26 00:00:00.000
2979,6586,2014-06-02 00:00:00.000,550,928,32.2455,550.00,0.00,2014-05-26 00:00:00.000
2979,6587,2014-06-02 00:00:00.000,550,929,36.561,550.00,0.00,2014-05-26 00:00:00.000
2980,6588,2014-06-02 00:00:00.000,550,319,46.4205,550.00,0.00,2014-05-26 00:00:00.000
2981,6589,2014-06-03 00:00:00.000,3,366,41.223,3.00,0.00,2014-05-27 00:00:00.000
2981,6590,2014-06-03 00:00:00.000,3,367,45.4965,3.00,0.00,2014-05-27 00:00:00.000
2981,6591,2014-06-03 00:00:00.000,3,368,41.223,3.00,0.00,2014-05-27 00:00:00.000
2981,6592,2014-06-03 00:00:00.000,3,369,39.123,3.00,0.00,2014-05-27 00:00:00.000
2982,6593,2014-06-03 00:00:00.000,3,2,41.916,3.00,0.00,2014-05-27 00:00:00.000
2983,6594,2014-06-03 00:00:00.000,3,1,50.2635,3.00,0.00,2014-05-27 00:00:00.000
2984,6595,2014-06-03 00:00:00.000,3,359,47.6805,3.00,0.00,2014-05-27 00:00:00.000
2984,6596,2014-06-03 00:00:00.000,3,360,45.5805,3.00,0.00,2014-05-27 00:00:00.000
2985,6597,2014-06-03 00:00:00.000,550,530,16.086,550.00,0.00,2014-05-27 00:00:00.000
2986,6598,2014-06-03 00:00:00.000,3,4,57.0255,3.00,0.00,2014-05-27 00:00:00.000
2987,6599,2014-06-03 00:00:00.000,550,512,37.086,550.00,0.00,2014-05-27 00:00:00.000
2988,6600,2014-06-03 00:00:00.000,550,513,26.5965,550.00,0.00,2014-05-27 00:00:00.000
2989,6601,2014-06-03 00:00:00.000,550,317,27.0585,550.00,0.00,2014-05-27 00:00:00.000
2989,6602,2014-06-03 00:00:00.000,550,318,33.579,550.00,0.00,2014-05-27 00:00:00.000
2989,6603,2014-06-03 00:00:00.000,550,319,46.0635,550.00,0.00,2014-05-27 00:00:00.000
2990,6604,2014-06-03 00:00:00.000,3,414,43.344,3.00,0.00,2014-05-27 00:00:00.000
2990,6605,2014-06-03 00:00:00.000,3,415,39.0705,3.00,0.00,2014-05-27 00:00:00.000
2990,6606,2014-06-03 00:00:00.000,3,416,36.9705,3.00,0.00,2014-05-27 00:00:00.000
2991,6607,2014-06-03 00:00:00.000,3,429,41.223,3.00,0.00,2014-05-27 00:00:00.000
2991,6608,2014-06-03 00:00:00.000,3,430,45.4965,3.00,0.00,2014-05-27 00:00:00.000
2991,6609,2014-06-03 00:00:00.000,3,431,41.223,3.00,0.00,2014-05-27 00:00:00.000
2991,6610,2014-06-03 00:00:00.000,3,432,39.123,3.00,0.00,2014-05-27 00:00:00.000
2992,6611,2014-06-03 00:00:00.000,3,320,47.4705,3.00,0.00,2014-05-27 00:00:00.000
2992,6612,2014-06-03 00:00:00.000,3,321,42.798,3.00,0.00,2014-05-27 00:00:00.000
2993,6613,2014-06-03 00:00:00.000,3,440,41.223,3.00,0.00,2014-05-27 00:00:00.000
2993,6614,2014-06-03 00:00:00.000,3,441,39.123,3.00,0.00,2014-05-27 00:00:00.000
2993,6615,2014-06-03 00:00:00.000,3,442,43.3965,3.00,0.00,2014-05-27 00:00:00.000
2994,6616,2014-06-03 00:00:00.000,550,941,62.9895,550.00,0.00,2014-05-27 00:00:00.000
2995,6617,2014-06-03 00:00:00.000,3,320,45.3705,3.00,0.00,2014-05-27 00:00:00.000
2995,6618,2014-06-03 00:00:00.000,3,321,40.488,3.00,0.00,2014-05-27 00:00:00.000
2995,6619,2014-06-03 00:00:00.000,60,322,26.3655,60.00,0.00,2014-05-27 00:00:00.000
2996,6620,2014-06-03 00:00:00.000,3,504,48.762,3.00,0.00,2014-05-27 00:00:00.000
2997,6621,2014-06-04 00:00:00.000,3,497,34.188,3.00,0.00,2014-05-28 00:00:00.000
2998,6622,2014-06-04 00:00:00.000,3,323,50.2635,3.00,0.00,2014-05-28 00:00:00.000
2999,6623,2014-06-04 00:00:00.000,550,523,10.731,550.00,0.00,2014-05-28 00:00:00.000
2999,6624,2014-06-04 00:00:00.000,550,524,14.1225,550.00,0.00,2014-05-28 00:00:00.000
3000,6625,2014-06-04 00:00:00.000,60,492,50.2635,60.00,0.00,2014-05-28 00:00:00.000
3000,6626,2014-06-04 00:00:00.000,60,493,57.1515,60.00,6.00,2014-05-28 00:00:00.000
3000,6627,2014-06-04 00:00:00.000,60,494,53.2035,60.00,0.00,2014-05-28 00:00:00.000
3001,6628,2014-06-04 00:00:00.000,550,915,30.4395,550.00,0.00,2014-05-28 00:00:00.000
3001,6629,2014-06-04 00:00:00.000,550,916,40.9395,550.00,0.00,2014-05-28 00:00:00.000
3002,6630,2014-06-04 00:00:00.000,60,506,9.198,60.00,9.00,2014-05-28 00:00:00.000
3003,6631,2014-06-04 00:00:00.000,550,679,5.775,550.00,0.00,2014-05-28 00:00:00.000
3004,6632,2014-06-04 00:00:00.000,550,507,23.394,550.00,550.00,2014-05-28 00:00:00.000
3004,6633,2014-06-04 00:00:00.000,550,508,27.6465,550.00,550.00,2014-05-28 00:00:00.000
3005,6634,2014-06-04 00:00:00.000,550,355,1.365,550.00,0.00,2014-05-28 00:00:00.000
3005,6635,2014-06-04 00:00:00.000,550,940,62.9895,523.00,0.00,2014-05-28 00:00:00.000
3005,6636,2014-06-04 00:00:00.000,550,535,3.486,550.00,0.00,2014-05-28 00:00:00.000
3006,6637,2014-06-04 00:00:00.000,550,351,6.195,468.00,0.00,2014-05-28 00:00:00.000
3006,6638,2014-06-04 00:00:00.000,550,352,1.47,550.00,0.00,2014-05-28 00:00:00.000
3006,6639,2014-06-04 00:00:00.000,550,679,6.195,550.00,0.00,2014-05-28 00:00:00.000
3007,6640,2014-06-04 00:00:00.000,550,507,22.1655,550.00,0.00,2014-05-28 00:00:00.000
3007,6641,2014-06-04 00:00:00.000,550,508,29.2845,550.00,0.00,2014-05-28 00:00:00.000
3008,6642,2014-06-04 00:00:00.000,3,491,19.9815,3.00,0.00,2014-05-28 00:00:00.000
3009,6643,2014-06-04 00:00:00.000,3,344,39.0705,3.00,0.00,2014-05-28 00:00:00.000
3009,6644,2014-06-04 00:00:00.000,3,345,36.9705,3.00,0.00,2014-05-28 00:00:00.000
3009,6645,2014-06-04 00:00:00.000,3,346,41.244,3.00,0.00,2014-05-28 00:00:00.000
3009,6646,2014-06-04 00:00:00.000,3,347,36.9705,3.00,0.00,2014-05-28 00:00:00.000
3009,6647,2014-06-04 00:00:00.000,3,348,34.8705,3.00,0.00,2014-05-28 00:00:00.000
3010,6648,2014-06-04 00:00:00.000,550,935,31.4895,550.00,0.00,2014-05-28 00:00:00.000
3010,6649,2014-06-04 00:00:00.000,550,936,48.2895,550.00,55.00,2014-05-28 00:00:00.000
3011,6650,2014-06-04 00:00:00.000,3,382,43.2705,3.00,0.00,2014-05-28 00:00:00.000
3011,6651,2014-06-04 00:00:00.000,3,383,47.544,3.00,0.00,2014-05-28 00:00:00.000
3011,6652,2014-06-04 00:00:00.000,3,384,43.2705,3.00,0.00,2014-05-28 00:00:00.000
3011,6653,2014-06-04 00:00:00.000,3,385,41.1705,3.00,0.00,2014-05-28 00:00:00.000
3012,6654,2014-06-04 00:00:00.000,550,481,11.088,550.00,82.00,2014-05-28 00:00:00.000
3012,6655,2014-06-04 00:00:00.000,550,482,8.757,550.00,0.00,2014-05-28 00:00:00.000
3013,6656,2014-06-05 00:00:00.000,3,402,47.4705,3.00,0.00,2014-05-29 00:00:00.000
3014,6657,2014-06-05 00:00:00.000,550,510,23.079,550.00,0.00,2014-05-29 00:00:00.000
