"purchaseorderid","revisionnumber","status","employeeid","vendorid","shipmethodid","orderdate","shipdate","subtotal","taxamt","freight","modifieddate"
3338,4,4,253,1542,2,2014-06-17 00:00:00.000,2014-06-26 00:00:00.000,28343.7,2267.496,708.5925,2014-06-26 00:00:00.000
3339,4,4,255,1610,4,2014-06-17 00:00:00.000,2014-06-26 00:00:00.000,22516.725,1801.338,562.9181,2014-06-26 00:00:00.000
3340,4,4,256,1638,5,2014-06-17 00:00:00.000,2014-06-26 00:00:00.000,34644.225,2771.538,866.1056,2014-06-26 00:00:00.000
3341,4,4,259,1582,4,2014-06-17 00:00:00.000,2014-06-26 00:00:00.000,501.1965,40.0957,12.5299,2014-06-26 00:00:00.000
3342,4,4,260,1510,5,2014-06-17 00:00:00.000,2014-06-26 00:00:00.000,143.0415,11.4433,3.576,2014-06-26 00:00:00.000
3343,4,4,258,1526,2,2014-06-17 00:00:00.000,2014-06-26 00:00:00.000,28199.325,2255.946,704.9831,2014-06-26 00:00:00.000
3344,4,4,254,1644,1,2014-06-17 00:00:00.000,2014-06-26 00:00:00.000,3713.325,297.066,92.8331,2014-06-26 00:00:00.000
3345,4,4,257,1680,5,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,63831.075,5106.486,1595.7769,2014-06-27 00:00:00.000
3346,4,4,261,1584,5,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,13361.04,1068.8832,334.026,2014-06-27 00:00:00.000
3347,4,4,251,1620,5,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,5711.475,456.918,142.7869,2014-06-27 00:00:00.000
3348,4,4,253,1666,5,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,696.528,55.7222,17.4132,2014-06-27 00:00:00.000
3349,4,4,255,1592,2,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,97.965,7.8372,2.4491,2014-06-27 00:00:00.000
3350,4,4,256,1618,4,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,114.471,9.1577,2.8618,2014-06-27 00:00:00.000
3351,4,4,252,1612,4,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,132.6465,10.6117,3.3162,2014-06-27 00:00:00.000
3352,4,4,260,1586,5,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,43878.45,3510.276,1096.9613,2014-06-27 00:00:00.000
3353,4,4,258,1500,1,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,418.95,33.516,10.4738,2014-06-27 00:00:00.000
3354,4,4,254,1656,4,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,272.4435,21.7955,6.8111,2014-06-27 00:00:00.000
3355,6,4,257,1572,1,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,461.79,36.9432,11.5448,2014-06-27 00:00:00.000
3356,4,4,261,1562,4,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,462.7665,37.0213,11.5692,2014-06-27 00:00:00.000
3357,4,4,250,1662,2,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,37.0755,2.966,0.9269,2014-06-27 00:00:00.000
3358,4,4,253,1682,4,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,21558.075,1724.646,538.9519,2014-06-27 00:00:00.000
3359,4,4,255,1686,4,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,663.6735,53.0939,16.5918,2014-06-27 00:00:00.000
3360,5,4,256,1684,5,2014-06-18 00:00:00.000,2014-06-27 00:00:00.000,65240.175,5219.214,1631.0044,2014-06-27 00:00:00.000
3361,4,4,259,1534,4,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,503.0865,40.2469,12.5772,2014-06-28 00:00:00.000
3362,4,4,260,1614,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,273.0735,21.8459,6.8268,2014-06-28 00:00:00.000
3363,4,4,258,1588,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,40471.2,3237.696,1011.78,2014-06-28 00:00:00.000
3364,4,4,254,1622,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,278.523,22.2818,6.9631,2014-06-28 00:00:00.000
3365,4,4,252,1632,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,62092.8,4967.424,1552.32,2014-06-28 00:00:00.000
3366,4,4,261,1608,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,5948.25,475.86,148.7063,2014-06-28 00:00:00.000
3367,4,4,251,1576,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,91117.95,7289.436,2277.9488,2014-06-28 00:00:00.000
3368,4,4,253,1590,1,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,525,42,13.125,2014-06-28 00:00:00.000
3369,4,4,255,1514,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,2003.6835,160.2947,50.0921,2014-06-28 00:00:00.000
3370,4,4,256,1498,4,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,26455.275,2116.422,661.3819,2014-06-28 00:00:00.000
3371,4,4,259,1674,2,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,944.37,75.5496,23.6093,2014-06-28 00:00:00.000
3372,4,4,260,1652,4,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,44594.55,3567.564,1114.8638,2014-06-28 00:00:00.000
3373,4,4,258,1578,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,26720.925,2137.674,668.0231,2014-06-28 00:00:00.000
3374,4,4,254,1538,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,37843.575,3027.486,946.0894,2014-06-28 00:00:00.000
3375,4,4,257,1556,4,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,25531.275,2042.502,638.2819,2014-06-28 00:00:00.000
3376,4,4,261,1554,4,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,482.517,38.6014,12.0629,2014-06-28 00:00:00.000
3377,4,4,251,1688,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,125.748,10.0598,3.1437,2014-06-29 00:00:00.000
3378,4,4,253,1580,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,150.7905,12.0632,3.7698,2014-06-29 00:00:00.000
3379,4,4,255,1496,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,235.9035,18.8723,5.8976,2014-06-29 00:00:00.000
3380,4,4,256,1494,2,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,8847.3,707.784,221.1825,2014-06-29 00:00:00.000
3381,4,4,259,1650,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,171.0765,13.6861,4.2769,2014-06-29 00:00:00.000
3382,4,4,260,1654,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,20397.3,1631.784,509.9325,2014-06-29 00:00:00.000
3383,4,4,258,1664,3,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,14628.075,1170.246,365.7019,2014-06-29 00:00:00.000
3384,4,4,254,1678,3,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,33350.625,2668.05,833.7656,2014-06-29 00:00:00.000
3385,4,4,257,1616,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,475.6815,38.0545,11.892,2014-06-29 00:00:00.000
3386,4,4,261,1492,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,482.517,38.6014,12.0629,2014-06-29 00:00:00.000
3387,4,4,251,1602,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,1796.0355,143.6828,44.9009,2014-06-29 00:00:00.000
3388,4,4,253,1540,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,602.2485,48.1799,15.0562,2014-06-29 00:00:00.000
3389,4,4,252,1628,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,34644.225,2771.538,866.1056,2014-06-29 00:00:00.000
3390,6,4,256,1604,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,1839.5055,147.1604,45.9876,2014-06-29 00:00:00.000
3391,4,4,259,1690,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,146.286,11.7029,3.6572,2014-06-29 00:00:00.000
3392,4,4,260,1566,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,102.564,8.2051,2.5641,2014-06-29 00:00:00.000
3393,4,4,258,1698,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,150.7905,12.0632,3.7698,2014-06-30 00:00:00.000
3394,4,4,254,1560,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,13669.425,1093.554,341.7356,2014-06-30 00:00:00.000
3395,4,4,257,1692,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,2934.54,234.7632,73.3635,2014-06-30 00:00:00.000
3396,4,4,261,1696,2,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,50860.425,4068.834,1271.5106,2014-06-30 00:00:00.000
3397,4,4,251,1504,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,551.88,44.1504,13.797,2014-06-30 00:00:00.000
3398,4,4,253,1544,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,6987.75,559.02,174.6938,2014-06-30 00:00:00.000
3399,4,4,255,1530,2,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,28072.275,2245.782,701.8069,2014-06-30 00:00:00.000
3400,4,4,252,1508,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,37312.275,2984.982,932.8069,2014-06-30 00:00:00.000
3401,4,4,259,1694,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,3407.25,272.58,85.1813,2014-06-30 00:00:00.000
3402,4,4,260,1624,2,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,28297.5,2263.8,707.4375,2014-06-30 00:00:00.000
3403,4,4,258,1548,2,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,59.9445,4.7956,1.4986,2014-06-30 00:00:00.000
3404,4,3,250,1598,4,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,240.723,19.2578,6.0181,2014-06-30 00:00:00.000
3405,4,4,257,1658,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,43878.45,3510.276,1096.9613,2014-06-30 00:00:00.000
3406,4,4,261,1536,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,544.7295,43.5784,13.6182,2014-06-30 00:00:00.000
3407,4,4,251,1568,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,18641.7,1491.336,466.0425,2014-06-30 00:00:00.000
3408,5,4,253,1648,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,142.4115,11.3929,3.5603,2014-06-30 00:00:00.000
3409,4,4,255,1646,2,2014-06-22 00:00:00.000,2014-07-01 00:00:00.000,48030.675,3842.454,1200.7669,2014-07-01 00:00:00.000
3410,4,4,256,1672,4,2014-06-22 00:00:00.000,2014-07-01 00:00:00.000,421.155,33.6924,10.5289,2014-07-01 00:00:00.000
3411,4,4,259,1600,1,2014-06-22 00:00:00.000,2014-07-01 00:00:00.000,1276.275,102.102,31.9069,2014-07-01 00:00:00.000
3412,4,4,260,1522,1,2014-06-22 00:00:00.000,2014-07-01 00:00:00.000,2003.925,160.314,50.0981,2014-07-01 00:00:00.000
3413,4,4,258,1570,4,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,22516.725,1801.338,562.9181,2014-07-02 00:00:00.000
3414,4,4,254,1516,1,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,454.86,36.3888,11.3715,2014-07-02 00:00:00.000
3415,4,4,257,1506,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,43878.45,3510.276,1096.9613,2014-07-02 00:00:00.000
3416,4,4,261,1626,2,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,7132.125,570.57,178.3031,2014-07-02 00:00:00.000
3417,4,4,251,1542,2,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,28343.7,2267.496,708.5925,2014-07-02 00:00:00.000
3418,4,4,253,1610,4,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,22516.725,1801.338,562.9181,2014-07-02 00:00:00.000
3419,4,4,255,1638,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,34644.225,2771.538,866.1056,2014-07-02 00:00:00.000
3420,4,4,256,1582,4,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,247.5585,19.8047,6.189,2014-07-02 00:00:00.000
3421,4,4,259,1510,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,143.0415,11.4433,3.576,2014-07-02 00:00:00.000
3422,4,4,250,1526,2,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,28199.325,2255.946,704.9831,2014-07-02 00:00:00.000
3423,4,4,258,1644,1,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,3713.325,297.066,92.8331,2014-07-02 00:00:00.000
3424,4,4,254,1680,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,43878.45,3510.276,1096.9613,2014-07-02 00:00:00.000
3425,4,4,257,1584,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,2979.27,238.3416,74.4818,2014-07-02 00:00:00.000
3426,4,4,261,1620,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,5711.475,456.918,142.7869,2014-07-02 00:00:00.000
3427,4,4,251,1666,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,776.79,62.1432,19.4198,2014-07-02 00:00:00.000
3428,4,4,253,1592,2,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,97.965,7.8372,2.4491,2014-07-02 00:00:00.000
3429,4,4,255,1618,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,114.471,9.1577,2.8618,2014-07-03 00:00:00.000
3430,4,4,256,1612,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,132.6465,10.6117,3.3162,2014-07-03 00:00:00.000
3431,4,4,259,1586,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,43878.45,3510.276,1096.9613,2014-07-03 00:00:00.000
3432,4,4,260,1500,1,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,418.95,33.516,10.4738,2014-07-03 00:00:00.000
3433,4,4,250,1656,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,389.655,31.1724,9.7414,2014-07-03 00:00:00.000
3434,4,4,254,1572,1,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,461.79,36.9432,11.5448,2014-07-03 00:00:00.000
3435,4,4,257,1562,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,1656.837,132.547,41.4209,2014-07-03 00:00:00.000
3436,4,4,261,1662,2,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,37.0755,2.966,0.9269,2014-07-03 00:00:00.000
3437,4,4,251,1682,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,21558.075,1724.646,538.9519,2014-07-03 00:00:00.000
3438,4,4,253,1686,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,624.2985,49.9439,15.6075,2014-07-03 00:00:00.000
3439,4,4,255,1684,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,20980.575,1678.446,524.5144,2014-07-03 00:00:00.000
3440,4,4,256,1534,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,360.045,28.8036,9.0011,2014-07-03 00:00:00.000
3441,4,4,259,1614,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,260.4735,20.8379,6.5118,2014-07-03 00:00:00.000
3442,4,4,260,1588,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,40471.2,3237.696,1011.78,2014-07-03 00:00:00.000
3443,4,4,258,1622,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,414.855,33.1884,10.3714,2014-07-03 00:00:00.000
3444,4,4,254,1632,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,38421.075,3073.686,960.5269,2014-07-03 00:00:00.000
3445,4,4,257,1608,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,5948.25,475.86,148.7063,2014-07-04 00:00:00.000
3446,4,4,261,1576,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,91117.95,7289.436,2277.9488,2014-07-04 00:00:00.000
3447,4,4,251,1590,1,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,525,42,13.125,2014-07-04 00:00:00.000
3448,4,4,253,1514,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,2003.6835,160.2947,50.0921,2014-07-04 00:00:00.000
3449,4,4,255,1498,4,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,26455.275,2116.422,661.3819,2014-07-04 00:00:00.000
3450,4,4,256,1674,2,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,944.37,75.5496,23.6093,2014-07-04 00:00:00.000
3451,4,4,252,1652,1,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,6993.525,559.482,174.8381,2014-07-04 00:00:00.000
3452,5,4,260,1578,3,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,36122.625,2889.81,903.0656,2014-07-04 00:00:00.000
3453,4,4,258,1538,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,37843.575,3027.486,946.0894,2014-07-04 00:00:00.000
3454,4,4,254,1556,4,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,25531.275,2042.502,638.2819,2014-07-04 00:00:00.000
3455,5,4,257,1554,4,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,111.069,8.8855,2.7767,2014-07-04 00:00:00.000
3456,4,4,261,1688,4,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,125.748,10.0598,3.1437,2014-07-04 00:00:00.000
3457,4,4,250,1580,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,150.7905,12.0632,3.7698,2014-07-04 00:00:00.000
3458,4,4,253,1496,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,696.528,55.7222,17.4132,2014-07-04 00:00:00.000
3459,4,4,255,1494,2,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,8847.3,707.784,221.1825,2014-07-04 00:00:00.000
3460,4,4,256,1650,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,171.0765,13.6861,4.2769,2014-07-04 00:00:00.000
3461,4,4,259,1654,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,20397.3,1631.784,509.9325,2014-07-05 00:00:00.000
3462,4,4,260,1664,3,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,14628.075,1170.246,365.7019,2014-07-05 00:00:00.000
3463,4,4,258,1678,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,25334.925,2026.794,633.3731,2014-07-05 00:00:00.000
3464,4,4,254,1616,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,278.523,22.2818,6.9631,2014-07-05 00:00:00.000
3465,4,4,252,1492,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,111.069,8.8855,2.7767,2014-07-05 00:00:00.000
3466,4,4,261,1602,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,1796.0355,143.6828,44.9009,2014-07-05 00:00:00.000
3467,4,4,251,1540,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,748.755,59.9004,18.7189,2014-07-05 00:00:00.000
3468,4,4,253,1628,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,34644.225,2771.538,866.1056,2014-07-05 00:00:00.000
3469,4,4,255,1604,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,1839.5055,147.1604,45.9876,2014-07-05 00:00:00.000
3470,4,4,256,1690,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,146.286,11.7029,3.6572,2014-07-05 00:00:00.000
3471,4,4,259,1566,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,102.564,8.2051,2.5641,2014-07-05 00:00:00.000
3472,4,4,260,1698,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,150.7905,12.0632,3.7698,2014-07-05 00:00:00.000
3473,4,4,258,1560,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,13669.425,1093.554,341.7356,2014-07-05 00:00:00.000
3474,4,4,254,1692,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,6444.9,515.592,161.1225,2014-07-05 00:00:00.000
3475,4,4,257,1696,2,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,152581.275,12206.502,3814.5319,2014-07-05 00:00:00.000
3476,4,4,261,1504,1,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,551.88,44.1504,13.797,2014-07-05 00:00:00.000
3477,4,4,251,1544,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,6987.75,559.02,174.6938,2014-07-06 00:00:00.000
3478,4,4,253,1530,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,28072.275,2245.782,701.8069,2014-07-06 00:00:00.000
3479,4,4,255,1508,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,37312.275,2984.982,932.8069,2014-07-06 00:00:00.000
3480,4,4,256,1694,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,7623,609.84,190.575,2014-07-06 00:00:00.000
3481,4,4,259,1624,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,28297.5,2263.8,707.4375,2014-07-06 00:00:00.000
3482,4,4,260,1548,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,59.9445,4.7956,1.4986,2014-07-06 00:00:00.000
3483,4,4,258,1598,4,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,358.155,28.6524,8.9539,2014-07-06 00:00:00.000
3484,4,4,254,1658,5,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,43878.45,3510.276,1096.9613,2014-07-06 00:00:00.000
3485,4,4,257,1536,4,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,1637.937,131.035,40.9484,2014-07-06 00:00:00.000
3486,4,4,261,1568,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,29989.575,2399.166,749.7394,2014-07-06 00:00:00.000
3487,4,4,251,1648,5,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,142.4115,11.3929,3.5603,2014-07-06 00:00:00.000
3488,4,4,253,1646,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,48030.675,3842.454,1200.7669,2014-07-06 00:00:00.000
3489,4,4,252,1672,4,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,12127.7415,970.2193,303.1935,2014-07-06 00:00:00.000
3490,4,4,256,1600,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,1276.275,102.102,31.9069,2014-07-06 00:00:00.000
3491,4,4,259,1522,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,2003.925,160.314,50.0981,2014-07-06 00:00:00.000
3492,4,4,260,1570,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,28343.7,2267.496,708.5925,2014-07-06 00:00:00.000
3493,4,4,258,1516,1,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,454.86,36.3888,11.3715,2014-07-07 00:00:00.000
3494,4,4,254,1506,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,43878.45,3510.276,1096.9613,2014-07-07 00:00:00.000
3495,4,4,257,1626,2,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,7132.125,570.57,178.3031,2014-07-07 00:00:00.000
3496,4,4,261,1542,2,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,28343.7,2267.496,708.5925,2014-07-07 00:00:00.000
3497,4,4,251,1610,4,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,22516.725,1801.338,562.9181,2014-07-07 00:00:00.000
3498,4,4,253,1638,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,34644.225,2771.538,866.1056,2014-07-07 00:00:00.000
3499,4,4,255,1582,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,694.1655,55.5332,17.3541,2014-07-07 00:00:00.000
3500,4,4,252,1510,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,143.0415,11.4433,3.576,2014-07-07 00:00:00.000
3501,4,4,259,1526,2,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,28199.325,2255.946,704.9831,2014-07-07 00:00:00.000
3502,4,4,260,1644,1,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,3713.325,297.066,92.8331,2014-07-07 00:00:00.000
3503,4,4,258,1680,4,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,19952.625,1596.21,498.8156,2014-07-07 00:00:00.000
3504,5,3,250,1584,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,6540.66,523.2528,163.5165,2014-07-07 00:00:00.000
3505,4,4,257,1620,5,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,5711.475,456.918,142.7869,2014-07-09 00:00:00.000
3506,4,4,261,1666,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,484.407,38.7526,12.1102,2014-07-09 00:00:00.000
3507,4,4,251,1592,2,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,97.965,7.8372,2.4491,2014-07-09 00:00:00.000
3508,4,4,253,1618,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,114.471,9.1577,2.8618,2014-07-09 00:00:00.000
3509,4,4,255,1612,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,132.6465,10.6117,3.3162,2014-07-09 00:00:00.000
3510,4,4,256,1586,5,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,43878.45,3510.276,1096.9613,2014-07-09 00:00:00.000
3511,4,4,259,1500,1,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,418.95,33.516,10.4738,2014-07-09 00:00:00.000
3512,4,4,260,1656,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,240.723,19.2578,6.0181,2014-07-09 00:00:00.000
3513,4,4,258,1572,1,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,461.79,36.9432,11.5448,2014-07-09 00:00:00.000
3514,5,4,254,1562,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,253.323,20.2658,6.3331,2014-07-09 00:00:00.000
3515,4,4,257,1662,2,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,37.0755,2.966,0.9269,2014-07-09 00:00:00.000
3516,4,4,261,1682,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,21558.075,1724.646,538.9519,2014-07-09 00:00:00.000
3517,4,4,251,1686,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,710.325,56.826,17.7581,2014-07-09 00:00:00.000
3518,4,4,253,1684,5,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,86220.75,6897.66,2155.5188,2014-07-09 00:00:00.000
3519,4,4,255,1534,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,235.9035,18.8723,5.8976,2014-07-09 00:00:00.000
3520,4,4,256,1614,5,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,428.4,34.272,10.71,2014-07-09 00:00:00.000
3521,4,4,259,1588,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,40471.2,3237.696,1011.78,2014-07-10 00:00:00.000
3522,4,4,250,1622,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,272.4435,21.7955,6.8111,2014-07-10 00:00:00.000
3523,4,4,258,1632,4,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,23671.725,1893.738,591.7931,2014-07-10 00:00:00.000
3524,4,4,254,1608,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,5948.25,475.86,148.7063,2014-07-10 00:00:00.000
3525,4,4,257,1576,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,91117.95,7289.436,2277.9488,2014-07-10 00:00:00.000
3526,4,4,261,1590,1,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,525,42,13.125,2014-07-10 00:00:00.000
